Date,BOTZ,CHAT,COPX,DBMF,DTCR,GRID,IAUM,IBIT,ITA,KMLM,QQQ,REMX,SIVR,SOXQ,SPY,URNM,VTI,VXUS,XBI,XLE
2020-03-17,16.0806,,11.1444,21.2186,,39.1391,,,66.5387,,176.182,25.992,12.47,,233.657,8.2505,121.299,36.7496,68.165,10.8641
2020-03-18,15.515,,9.94839,20.9637,,35.6581,,,59.9172,,170.838,24.976,11.64,,221.817,7.602,114.306,34.2548,66.16,9.30448
2020-03-19,15.6237,,10.186,21.2464,,37.3193,,,60.9523,,171.87,25.709,11.74,,222.297,7.738,115.15,34.6404,69.971,9.93828
2020-03-20,15.4451,,9.92981,21.5662,,36.1686,,,58.6309,,165.114,24.441,12.1,,212.706,7.673,110.449,34.5219,68.953,10.0345
2020-03-23,15.3603,,9.18962,21.8192,,36.2141,,,57.0494,,165.252,22.918,12.81,,207.27,7.47,107.304,33.8188,68.404,9.35039
2020-03-24,17.3226,,10.584,22.0964,,40.1808,,,64.0683,,178.075,25.371,13.82,,226.049,8.0725,117.49,36.6524,74.052,10.8501
2020-03-25,17.6399,,11.3057,21.9545,,41.4317,,,70.6093,,176.742,26.696,13.99,,229.446,8.444,119.127,37.977,75.057,11.3618
2020-03-26,18.5926,,11.4104,22.0676,,43.628,,,77.6927,,186.063,27.119,14.0,,242.837,8.5475,126.337,39.4668,78.041,12.0554
2020-03-27,18.0469,,10.9351,22.1501,,42.7549,,,72.7887,,179.681,25.653,13.97,,235.601,8.535,122.31,38.1062,75.776,11.2389
2020-03-30,18.3452,,10.8119,22.2743,,42.3723,,,72.0815,,186.2,26.442,13.66,,243.268,8.9995,126.01,38.8142,77.842,11.3539
2020-03-31,18.017,,11.2304,22.1418,,41.7766,,,70.2646,,184.602,26.442,13.54,,239.64,9.0315,124.214,38.6131,77.254,11.5285
2020-04-01,16.9545,,10.632,22.1687,,39.8597,,,66.6529,,176.752,25.596,13.52,,228.856,9.107,118.482,37.139,73.084,10.9569
2020-04-02,17.3316,,10.9165,22.1955,,40.156,,,66.353,,180.358,26.583,14.01,,234.128,9.346,120.942,37.9955,75.746,11.9605
2020-04-03,16.8049,,10.8031,22.0593,,38.9428,,,66.3818,,177.787,25.85,13.96,,230.748,9.539,118.899,37.204,74.679,11.8341
2020-04-06,18.0968,,11.4299,22.3494,,42.1394,,,71.7318,,190.503,27.57,14.56,,246.252,9.778,127.2,39.1084,80.206,12.4601
2020-04-07,17.9771,,12.0363,22.1909,,42.6082,,,70.7802,,190.425,27.09,14.57,,246.491,10.274,127.349,39.3764,78.6,12.7268
2020-04-08,18.3651,,12.2749,22.1724,,43.6023,,,73.7303,,194.474,27.203,14.46,,254.781,10.3695,131.822,39.7629,81.691,13.5759
2020-04-09,18.6724,,12.7169,22.266,,44.5063,,,75.9495,,194.761,28.274,14.87,,258.638,10.4845,134.282,40.398,83.228,13.4523
2020-04-13,18.5238,,12.7482,22.2734,,43.6905,,,73.5734,,196.838,27.908,14.97,,256.283,10.3445,132.684,40.2494,83.098,13.4087
2020-04-14,19.259,,13.3379,22.3448,,45.3675,,,74.8002,,205.405,28.98,15.23,,263.836,11.372,136.711,40.9593,86.421,13.3448
2020-04-15,18.6824,,12.5311,22.4263,,43.3426,,,73.2446,,203.062,27.889,15.04,,258.244,11.377,133.508,39.8085,84.286,12.7182
2020-04-16,18.8121,,12.4636,22.4977,,43.4675,,,72.1251,,206.768,27.645,15.05,,259.48,11.666,134.123,39.8163,86.561,12.1749
2020-04-17,19.1593,,12.8528,22.4625,,44.8214,,,76.9607,,208.748,28.444,14.68,,266.478,11.987,137.931,40.8574,91.329,13.4682
2020-04-20,18.8719,,12.6631,22.5793,,43.8114,,,74.5747,,206.268,27.945,14.8,,261.785,12.204,135.69,40.2678,94.73,13.048
2020-04-21,18.3851,,12.2172,22.6627,,42.6052,,,72.0278,,198.651,26.818,14.4,,253.844,11.877,131.475,39.4026,91.849,12.8178
2020-04-22,19.0804,,12.7012,22.7786,,43.8312,,,72.7887,,204.542,27.467,14.6,,259.48,12.3495,134.45,40.2038,93.604,13.2736
2020-04-23,19.0904,,12.9575,22.8342,,43.9363,,,73.037,,204.101,27.993,14.79,,259.461,12.6105,134.47,40.1116,93.554,13.7017
2020-04-24,19.3678,,13.1569,22.8648,,44.0116,,,72.606,,207.336,27.899,14.75,,263.086,12.7365,136.483,40.4427,96.776,13.7345
2020-04-27,19.9045,,13.2811,22.8388,,45.6906,,,73.785,,209.012,28.19,14.74,,266.867,12.881,138.893,41.0137,98.073,14.032
2020-04-28,20.1429,,13.3379,22.9083,,46.777,,,75.1885,,205.052,28.547,14.63,,265.644,12.7235,138.457,41.3088,95.04,14.3529
2020-04-29,20.8382,,14.2385,22.8351,,49.13,,,77.7851,,212.334,29.035,14.84,,272.602,12.8075,142.374,42.3946,95.569,15.4163
2020-04-30,20.2816,,13.6792,22.634,,47.9565,,,76.0765,,212.247,29.468,14.48,,270.067,12.5415,140.53,41.5488,93.165,15.0747
2020-05-01,19.7049,,13.2137,22.5589,,46.2071,,,73.4651,,206.268,28.124,14.5,,262.917,12.5805,136.642,40.5446,90.61,14.2219
2020-05-04,19.8646,,13.1374,22.5311,,46.2229,,,72.0178,,208.679,28.087,14.32,,263.631,13.0045,137.147,40.6078,95.2,14.7138
2020-05-05,20.0731,,13.3379,22.4755,,46.4915,,,72.0228,,211.04,29.139,14.49,,266.076,13.115,138.437,40.7554,97.264,14.7257
2020-05-06,20.0242,,13.243,22.4588,,46.5024,,,70.5448,,212.334,29.196,14.49,,264.265,12.9725,137.673,40.5903,97.754,14.3407
2020-05-07,20.7096,,13.5559,22.5811,,46.6848,,,71.3355,,215.071,29.205,14.84,,267.463,12.9805,139.469,41.0866,97.903,14.7138
2020-05-08,21.0368,,13.8493,22.4588,,48.2836,,,74.1277,,218.031,29.468,15.01,,271.875,13.1735,142.097,41.7672,99.326,15.3847
2020-05-11,21.2752,,13.7545,22.4718,,48.1954,,,73.052,,219.972,30.032,14.99,,271.933,13.1025,142.117,41.7304,104.06,15.1147
2020-05-12,20.7884,,13.4327,22.468,,47.2161,,,71.3453,,215.354,29.261,15.0,,266.506,12.7985,139.102,41.3088,101.82,14.8484
2020-05-13,20.8672,,13.1472,22.5719,,46.2298,,,69.2078,,212.669,29.233,15.12,,261.795,12.317,136.305,41.004,99.79,14.1742
2020-05-14,20.6198,,13.1002,22.5635,,46.3141,,,68.9246,,215.081,29.008,15.39,,264.945,12.0875,137.763,40.8311,98.881,14.3328
2020-05-15,21.0268,,13.3281,22.5589,,46.2546,,,68.719,,216.473,29.12,16.13,,266.162,12.2295,138.586,40.6902,102.41,14.2777
2020-05-18,21.8917,,14.2385,22.1714,,49.1498,,,73.941,,220.499,30.633,16.4,,274.267,12.7015,143.188,42.2743,105.4,15.4433
2020-05-19,21.8019,,14.2962,22.1557,,48.7296,,,72.8423,,219.962,30.07,16.8,,271.454,12.514,141.66,41.8411,102.39,15.0116
2020-05-20,22.3975,,14.5524,22.0574,,49.6088,,,73.2983,,224.343,30.839,17.0,,276.056,12.648,144.289,42.55,105.36,15.6108
2020-05-21,22.0992,,14.2962,22.1223,,49.1023,,,74.8935,,221.903,30.821,16.53,,274.153,12.5625,143.416,42.1276,104.53,15.3607
2020-05-22,22.4674,,14.0752,22.2057,,49.2192,,,74.7326,,222.669,30.483,16.64,,274.679,12.514,143.823,41.8226,105.79,15.2657
2020-05-26,22.9243,,14.6101,21.9342,,50.7347,,,77.7851,,222.071,30.929,16.58,,278.05,12.65,145.827,42.9831,103.29,15.69
2020-05-27,22.9542,,14.6942,22.037,,51.2858,,,81.663,,223.276,31.601,16.758,,282.192,12.911,148.117,43.3783,103.32,15.8921
2020-05-28,23.0829,,14.704,21.8943,,51.3353,,,81.3292,,222.981,31.949,16.82,,281.666,12.8765,147.641,43.5716,102.29,15.4477
2020-05-29,23.023,,14.7617,21.9342,,51.8141,,,80.3727,,226.266,31.751,17.3,,282.93,13.044,148.107,43.6259,103.3,15.3765
2020-06-01,23.45,,15.3035,21.847,,52.6011,,,81.212,,226.943,32.484,17.74,,284.078,13.0415,149.099,44.565,103.85,15.6462
2020-06-02,23.46,,15.6634,21.6904,,53.3296,,,81.3928,,228.46,32.888,17.5,,286.432,13.105,150.25,45.2264,105.29,16.0827
2020-06-03,23.6695,,15.9294,21.4262,,54.6974,,,85.7187,,229.482,33.781,17.15,,290.251,12.974,152.581,46.2042,103.68,16.5551
2020-06-04,23.45,,16.0252,21.3409,,54.7014,,,87.1224,,227.883,34.279,17.18,,289.466,12.7905,152.094,45.8829,101.83,16.558
2020-06-05,23.8471,,16.4516,21.3409,,56.0632,,,91.2744,,232.394,35.755,16.86,,296.894,12.606,156.003,46.7743,102.65,17.788
2020-06-08,23.887,,16.6031,21.4633,,56.3665,,,94.6776,,234.216,36.308,17.22,,300.493,12.8545,158.125,47.3161,104.55,18.5892
2020-06-09,23.857,,16.4222,21.4457,,54.9333,,,91.4214,,235.912,35.669,17.01,,298.244,12.7425,156.677,46.8015,104.37,17.8913
2020-06-10,23.887,,16.6119,21.4976,,54.732,,,88.4474,,238.715,35.04,17.58,,296.568,12.642,155.507,46.7462,104.5,17.0104
2020-06-11,22.5272,,15.193,21.4364,,51.1401,,,80.9865,,226.903,32.494,17.06,,279.485,12.051,146.333,44.2251,98.731,15.4079
2020-06-12,22.9841,,15.6438,21.4633,,52.2581,,,83.5374,,228.707,32.964,16.9,,282.822,12.1895,148.355,45.0798,99.98,15.7971
2020-06-15,23.0729,,15.6242,21.4633,,52.6804,,,84.2407,,231.481,32.08,16.85,,285.467,12.3,149.952,45.1263,102.8,15.844
2020-06-16,23.4999,,15.814,21.4188,,53.9471,,,85.8499,,235.47,32.897,16.9,,290.95,12.282,152.838,45.6429,104.39,16.3006
2020-06-17,23.7094,,15.7201,21.3326,,53.2989,,,84.7215,,236.198,32.916,16.99,,289.753,12.27,152.085,45.7624,104.47,15.7452
2020-06-18,23.5298,,15.634,21.2622,,53.7816,,,84.337,,236.844,32.625,16.84,,289.868,12.228,152.214,45.6604,105.59,15.9393
2020-06-19,23.4999,,15.7494,21.378,,53.6577,,,82.556,,236.805,32.513,17.12,,288.212,12.187,151.36,45.4769,108.59,15.6979
2020-06-22,23.867,,16.1093,21.4457,,53.9848,,,83.1063,,239.647,32.644,17.17,,290.068,12.259,152.402,46.0615,111.77,15.7705
2020-06-23,23.8969,,16.565,21.3928,,54.0373,,,82.3007,,241.695,32.532,17.42,,291.391,12.198,153.007,46.3393,113.49,15.7872
2020-06-24,23.4201,,16.0995,21.3168,,52.5634,,,78.688,,236.696,32.428,16.92,,283.962,12.0305,148.851,45.339,111.16,14.9106
2020-06-25,23.8969,,16.4046,21.3808,,52.8935,,,78.9692,,238.951,32.24,17.25,,287.004,12.1,150.656,45.8013,113.91,15.1963
2020-06-26,23.4001,,16.1856,21.4105,,51.7755,,,77.4613,,233.321,31.508,17.25,,280.181,11.9225,147.155,45.2011,110.18,14.6692
2020-06-29,23.6635,,16.3381,21.429,,53.0144,,,81.8845,,235.872,31.92,17.29,,284.307,11.991,149.298,45.5624,110.16,14.8664
2020-06-30,23.7732,,16.8153,21.5245,,53.6944,,,80.6508,,240.481,32.071,17.63,,287.954,12.3125,151.51,45.4788,111.69,15.2076
2020-07-01,23.9119,,16.873,21.3845,,53.3881,,,79.9058,,243.294,32.428,17.44,,289.974,12.4495,152.392,45.7089,112.21,14.838
2020-07-02,23.9319,,17.0158,21.3975,,54.06,,,80.0965,,244.941,33.058,17.35,,291.562,12.5415,153.007,46.3849,112.63,15.0025
2020-07-06,24.5294,,17.8735,21.5411,,55.1989,,,81.4862,,250.961,35.632,17.69,,296.072,12.9165,155.407,47.4201,112.66,15.047
2020-07-07,24.3509,,17.7209,21.6134,,54.4416,,,78.4953,,249.233,35.472,17.68,,293.019,12.935,153.84,46.7646,114.78,14.569
2020-07-08,24.5893,,18.1786,21.6505,,55.3417,,,78.6582,,252.519,36.637,18.16,,295.247,13.048,155.099,47.3667,116.51,14.5577
2020-07-09,24.4795,,18.4045,21.7293,,54.628,,,75.708,,254.646,36.506,18.04,,293.562,12.9085,154.147,46.9491,115.84,13.8372
